Index,id,propertyId,source,status,nightPriceÙ€native,nightPrice,weeklyPrice,monthlyPrice,cleaningFeeNative,numOfBaths,numOfRooms,occupancy,nightsBooked,rentalIncome,airbnbNeighborhoodId,name,address,airbnbNeighborhood,airbnbCity,state,capacityOfPeople,zip,propertyType,roomType,roomTypeCategory,amenities,reviewsCount,startRating,reviews,createdAt,updatedAt,numOfBeds,lat,lon,image,url,rental_income,neighborhood,nightRate,property_id,airbnbZIP
40,28612846,17254128,Airbnb,ACTIVE,120,90,0,0,65,1,1,96,352,2640,13327,Tiny home Loft in Marina Del Rey/Silicon Beach,"Culver City, CA, United States",Del Rey,Los Angeles,CA,3,90230,Guest suite,Entire home/apt,entire_home,,336,5,,2021-01-30T09:28:14.000Z,2021-01-30T09:28:14.000Z,2,33.99005127,-118.4176025,https://a0.muscache.com/im/pictures/50101ac6-441f-435e-a04f-959a57782227.jpg?aki_policy=medium,,2592,"{'id': 13327, 'name': 'Del Rey'}",90,17254128,90230
41,28612905,17571184,Airbnb,ACTIVE,139,138,0,0,40,1,1,40,145,1668,13327,Shipping Container Tiny Home @theResidentialResort,"Culver City, CA, United States",Del Rey,Los Angeles,CA,2,90230,Tiny house,Entire home/apt,entire_home,,307,5,,2021-01-30T09:28:32.000Z,2021-01-30T09:28:32.000Z,1,33.98952103,-118.4138794,https://a0.muscache.com/im/pictures/a03deea6-2511-4183-8a0b-bad154f58bf4.jpg?aki_policy=medium,,1656,"{'id': 13327, 'name': 'Del Rey'}",138,17571184,90230
42,28613019,18520420,Airbnb,ACTIVE,250,218,0,0,200,3.5,3,24,72,1570,13327,Modern Beach Townhouse,"Los Angeles, CA, United States",Del Rey,Los Angeles,CA,5,90066,Townhouse,Entire home/apt,entire_home,,3,5,,2021-01-30T09:29:07.000Z,2021-01-30T09:29:07.000Z,3,33.98926926,-118.4390793,https://a0.muscache.com/im/pictures/6f5b80ca-a1c1-4cce-b551-e63fbe01f730.jpg?aki_policy=medium,,1569.6,"{'id': 13327, 'name': 'Del Rey'}",218,18520420,90066
43,28612869,19193695,Airbnb,ACTIVE,185,151,0,0,75,1,2,61,223,2806,13327,Pristine Home in Playa Vista,"Playa Vista , CA, United States",,Los Angeles,CA,4,90094,Condominium,Entire home/apt,entire_home,,152,5,,2021-01-30T09:28:22.000Z,2021-01-30T09:28:22.000Z,2,33.97282028,-118.4216309,https://a0.muscache.com/im/pictures/167331f7-2c9a-48b0-9fbd-f47c9fc2d2e4.jpg?aki_policy=medium,,2763.3,"{'id': 13327, 'name': None}",151,19193695,90094
44,28612881,20773481,Airbnb,ACTIVE,109,119,0,0,150,1,1,76,279,2767,13327,Experience Playa Vista in Style!,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,4,90094,Condominium,Entire home/apt,entire_home,,96,5,,2021-01-30T09:28:25.000Z,2021-01-30T09:28:25.000Z,1,33.97002029,-118.4258118,https://a0.muscache.com/im/pictures/7ec4cceb-a42c-4614-864e-f473370c7f59.jpg?aki_policy=medium,,2713.2,"{'id': 13327, 'name': 'Westchester/Playa Del Rey'}",119,20773481,90094
45,28612839,21449049,Airbnb,ACTIVE,110,120,0,0,50,1,0,36,130,1300,13327,The 4 Cs: Registration #HSR (Phone number hidden by Airbnb),"Culver City, CA, United States",Del Rey,Los Angeles,CA,2,90230,Guesthouse,Entire home/apt,entire_home,,103,5,,2021-01-30T09:28:12.000Z,2021-01-30T09:28:12.000Z,1,33.98545074,-118.4039383,https://a0.muscache.com/im/pictures/b49e0880-6f91-4eee-b362-8d6f86f8fb43.jpg?aki_policy=medium,,1296,"{'id': 13327, 'name': 'Del Rey'}",120,21449049,90230
46,28612862,21983419,Airbnb,ACTIVE,425,400,0,0,200,2,3,0,0,0,13327,Exquisite Luxe Home,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,6,90094,Condominium,Entire home/apt,entire_home,,18,5,,2021-01-30T09:28:19.000Z,2021-01-30T09:28:19.000Z,3,33.97512054,-118.4155579,https://a0.muscache.com/im/pictures/806bba65-4202-49d8-986d-f34c94619174.jpg?aki_policy=medium,,0,"{'id': 13327, 'name': 'Westchester/Playa Del Rey'}",400,21983419,90094
47,28612834,23272386,Airbnb,ACTIVE,200,137,0,0,50,2.5,1,77,48,3288,13327,Private guesthouse in a lovely neighborhood,"Los Angeles, CA, United States",Del Rey,Los Angeles,CA,4,90066,Guesthouse,Entire home/apt,entire_home,,78,5,,2021-01-30T09:28:10.000Z,2021-01-30T09:28:10.000Z,2,33.98854828,-118.4302673,https://a0.muscache.com/im/pictures/55d58bd8-cada-41c4-8728-ef9b2bb4b318.jpg?aki_policy=medium,,3164.7,"{'id': 13327, 'name': 'Del Rey'}",137,23272386,90066
48,28613044,23634806,Airbnb,ACTIVE,400,312,0,0,285,2,3,61,130,5794,13327,"Cozy, Spanish Style LA Home in Quiet Neighborhood","Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,6,90045,House,Entire home/apt,entire_home,,4,5,,2021-01-30T09:29:16.000Z,2021-01-30T09:29:16.000Z,4,33.96408844,-118.4166031,https://a0.muscache.com/im/pictures/efb90d88-e201-4573-97be-be561bb446d8.jpg?aki_policy=medium,,5709.6,"{'id': 13327, 'name': 'Westchester/Playa Del Rey'}",312,23634806,90045
49,28612923,24087942,Airbnb,ACTIVE,270,396,0,0,200,3,3,63,229,7557,13327,Spacious home near Marina Venice Santa Monica LAX,"Los Angeles, CA, United States",Del Rey,Los Angeles,CA,8,90066,House,Entire home/apt,entire_home,,86,5,,2021-01-30T09:28:38.000Z,2021-01-30T09:28:38.000Z,4,33.9850502,-118.416008,https://a0.muscache.com/im/pictures/cfc9b559-02bb-4213-baf0-c10880edfb70.jpg?aki_policy=medium,,7484.4,"{'id': 13327, 'name': 'Del Rey'}",396,24087942,90066
50,28612983,25131387,Airbnb,ACTIVE,170,170,0,0,100,2,3,51,171,2643,13327,Bright and minimalist home - Marina Del Rey,"Los Angeles, CA, United States",Del Rey,Los Angeles,CA,5,90066,House,Entire home/apt,entire_home,,8,5,,2021-01-30T09:28:55.000Z,2021-01-30T09:28:55.000Z,3,33.98487091,-118.4270782,https://a0.muscache.com/im/pictures/5bfcd914-321c-414c-9749-19122a471221.jpg?aki_policy=medium,,2601,"{'id': 13327, 'name': 'Del Rey'}",170,25131387,90066
51,28612927,27084116,Airbnb,ACTIVE,80,85,0,0,20,1,1,77,282,1998,13327,The Hideaway,"Culver City, CA, United States",Del Rey,Los Angeles,CA,2,90230,Guest suite,Entire home/apt,entire_home,,257,5,,2021-01-30T09:28:39.000Z,2021-01-30T09:28:39.000Z,1,33.98703003,-118.4093704,https://a0.muscache.com/im/pictures/086d811d-3558-44b7-8954-ce6fe117b8cb.jpg?aki_policy=medium,,1963.5,"{'id': 13327, 'name': 'Del Rey'}",85,27084116,90230
52,28612914,27735237,Airbnb,ACTIVE,125,119,0,0,70,1,0,52,189,1874,13327,"Clean, Sanitized Private Studio +Steam Shower","Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,2,90293,Guesthouse,Entire home/apt,entire_home,,165,5,,2021-01-30T09:28:36.000Z,2021-01-30T09:28:36.000Z,1,33.96258163,-118.4294205,https://a0.muscache.com/im/pictures/07cdb6da-2759-4265-a9ba-7e490879eee0.jpg?aki_policy=medium,,1856.4,"{'id': 13327, 'name': 'Westchester/Playa Del Rey'}",119,27735237,90293
53,28612942,29780893,Airbnb,ACTIVE,100,126,0,0,45,1,0,34,126,1323,13327,"100% Private! Near LAX, LMU, Venice, Santa Monica","Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,2,90293,House,Entire home/apt,entire_home,,122,5,,2021-01-30T09:28:44.000Z,2021-01-30T09:28:44.000Z,1,33.96213913,-118.4312363,https://a0.muscache.com/im/pictures/09fca43e-663a-4ab1-ab37-0af9d4f21c03.jpg?aki_policy=medium,,1285.2,"{'id': 13327, 'name': 'Westchester/Playa Del Rey'}",126,29780893,90293
54,28612443,10973005,Airbnb,ACTIVE,825,832,0,0,250,2.5,4,88,270,22464,19810,Pacific Palisades dream vacation home,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,9,90272,House,Entire home/apt,entire_home,,7,5,,2021-01-30T09:25:53.000Z,2021-01-30T09:25:53.000Z,5,34.04000092,-118.529808,https://a0.muscache.com/im/pictures/e7a6469d-e49d-4b1e-9a49-f734cb0e6f28.jpg?aki_policy=medium,,21964.8,"{'id': 19810, 'name': 'Pacific Palisades'}",832,10973005,90272
55,28612467,131174,Airbnb,ACTIVE,120,85,640,2900,70,1,1,77,258,1994,19810,Santa Monica Beach Suite 5,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,3,90402,Apartment,Entire home/apt,entire_home,,243,5,,2021-01-30T09:25:59.000Z,2021-01-30T09:25:59.000Z,1,34.02664948,-118.5169067,https://a0.muscache.com/im/pictures/47219565/c0ef90d4_original.jpg?aki_policy=medium,,1963.5,"{'id': 19810, 'name': 'Pacific Palisades'}",85,131174,90402
56,28612449,16676318,Airbnb,ACTIVE,150,128,0,0,65,1,0,84,306,3264,19810,Nonna's House,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,2,90272,Guesthouse,Entire home/apt,entire_home,,180,5,,2021-01-30T09:25:55.000Z,2021-01-30T09:25:55.000Z,2,34.03731155,-118.5320206,https://a0.muscache.com/im/pictures/f186587f-fe48-44a6-bbf2-9bd0b7a1a229.jpg?aki_policy=medium,,3225.6,"{'id': 19810, 'name': 'Pacific Palisades'}",128,16676318,90272
57,28612454,18142958,Airbnb,ACTIVE,400,338,0,0,149,2.5,4,43,157,4422,19810,"Spacious, Comfy & Casual near Sand, Surf, Sights","Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,12,90272,House,Entire home/apt,entire_home,,37,5,,2021-01-30T09:25:56.000Z,2021-01-30T09:25:56.000Z,6,34.04430008,-118.538147,https://a0.muscache.com/im/pictures/d7ec0156-e2a7-48e0-85de-9d3cd94860d5.jpg?aki_policy=medium,,4360.2,"{'id': 19810, 'name': 'Pacific Palisades'}",338,18142958,90272
58,28612432,19314276,Airbnb,ACTIVE,149,153,0,0,155,1,1,29,105,1339,19810,806L Pacific Palisades Village house Nr Sea Shore,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,4,90272,House,Entire home/apt,entire_home,,19,5,,2021-01-30T09:25:50.000Z,2021-01-30T09:25:50.000Z,2,34.04616928,-118.5281067,https://a0.muscache.com/im/pictures/80c56ed9-c06b-4be8-9332-0ab491cc7409.jpg?aki_policy=medium,,1331.1,"{'id': 19810, 'name': 'Pacific Palisades'}",153,19314276,90272
59,28612461,20214390,Airbnb,ACTIVE,449,448,0,0,200,2,3,38,128,5213,19810,"Walk to Village, Minutes to Beach in Pacific Palisades","Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,6,90272,House,Entire home/apt,entire_home,,14,5,,2021-01-30T09:25:58.000Z,2021-01-30T09:25:58.000Z,4,34.04602814,-118.5303726,https://a0.muscache.com/im/pictures/af4584cd-88c2-4965-bf7b-55aab9401b20.jpg?aki_policy=medium,,5107.2,"{'id': 19810, 'name': 'Pacific Palisades'}",448,20214390,90272
60,28612425,21533150,Airbnb,ACTIVE,400,300,0,0,180,2,3,8,30,750,19810,A peaceful mid century modern near the ocean,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,4,90272,Bungalow,Entire home/apt,entire_home,,6,5,,2021-01-30T09:25:49.000Z,2021-01-30T09:25:49.000Z,3,34.04166031,-118.5302277,https://a0.muscache.com/im/pictures/16604fb7-aafd-4150-8abf-91a291dc0ba8.jpg?aki_policy=medium,,720,"{'id': 19810, 'name': 'Pacific Palisades'}",300,21533150,90272
61,28612436,22269172,Airbnb,ACTIVE,500,478,0,0,250,2,3,39,129,5606,19810,Palisades Paradise,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,6,90272,House,Entire home/apt,entire_home,,16,5,,2021-01-30T09:25:52.000Z,2021-01-30T09:25:52.000Z,4,34.04724121,-118.5103302,https://a0.muscache.com/im/pictures/24e0859b-ec0d-47f1-b7aa-2fd57294e488.jpg?aki_policy=medium,,5592.6,"{'id': 19810, 'name': 'Pacific Palisades'}",478,22269172,90272
62,28612473,23402040,Airbnb,ACTIVE,239,244,0,0,130,1,2,69,232,5146,19810,â¤ï¸ HILLSIDE RETREAT - Palisades & Santa Monica â¤ï¸,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,4,,Guesthouse,Entire home/apt,entire_home,,77,5,,2021-01-30T09:26:01.000Z,2021-01-30T09:26:01.000Z,3,34.03470993,-118.5160675,https://a0.muscache.com/im/pictures/0762d863-50e6-41ee-900a-730171e2d04c.jpg?aki_policy=medium,,5050.8,"{'id': 19810, 'name': 'Pacific Palisades'}",244,23402040,
63,28612439,28871715,Airbnb,ACTIVE,348,418,0,0,240,2,3,66,222,8436,19810,Magical Hideaway at a Mid Century Retreat,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,5,90272,House,Entire home/apt,entire_home,,38,5,,2021-01-30T09:25:52.000Z,2021-01-30T09:25:52.000Z,4,34.05123901,-118.5181808,https://a0.muscache.com/im/pictures/b8f4c2eb-d56d-4466-9ddd-83801fb78300.jpg?aki_policy=medium,,8276.4,"{'id': 19810, 'name': 'Pacific Palisades'}",418,28871715,90272
64,28612476,30257076,Airbnb,ACTIVE,100,115,0,0,25,1,1,46,170,1629,19810,Lovely Large Private 1 bed apt near Santa Monica,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,2,90272,Apartment,Entire home/apt,entire_home,,55,5,,2021-01-30T09:26:02.000Z,2021-01-30T09:26:02.000Z,1,34.04291153,-118.5320892,https://a0.muscache.com/im/pictures/7893e4f0-1404-4e1b-baed-e25a92a9cfeb.jpg?aki_policy=medium,,1587,"{'id': 19810, 'name': 'Pacific Palisades'}",115,30257076,90272
65,28612480,33166587,Airbnb,ACTIVE,481,560,0,0,215,2,3,51,185,8633,19810,Peaceful Pacific Palisades Mountain View Retreat,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,6,90272,House,Entire home/apt,entire_home,,16,5,,2021-01-30T09:26:03.000Z,2021-01-30T09:26:03.000Z,3,34.05348969,-118.5466003,https://a0.muscache.com/im/pictures/1500190f-b990-49ae-8cec-c6209b2ebc54.jpg?aki_policy=medium,,8568,"{'id': 19810, 'name': 'Pacific Palisades'}",560,33166587,90272
66,28612487,34065788,Airbnb,ACTIVE,185,165,0,0,40,1,0,96,350,4813,19810,"""Garden of Eden"" Palisades Village Beach Bungalow","Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,2,90272,Bungalow,Entire home/apt,entire_home,,41,5,,2021-01-30T09:26:04.000Z,2021-01-30T09:26:04.000Z,1,34.04568863,-118.5226822,https://a0.muscache.com/im/pictures/a27f5906-0722-4cf3-86eb-8e3b09f5aa7f.jpg?aki_policy=medium,,4752,"{'id': 19810, 'name': 'Pacific Palisades'}",165,34065788,90272
67,28612492,34149058,Airbnb,ACTIVE,479,521,0,0,79,2,3,11,38,1800,19810,"Bright, Open, Airy Haven by Beaches, Hikes, Shops","Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,6,90272,House,Entire home/apt,entire_home,,8,5,,2021-01-30T09:26:06.000Z,2021-01-30T09:26:06.000Z,4,34.04230881,-118.5362625,https://a0.muscache.com/im/pictures/b16e857e-6e59-483d-a2cf-2c06b411cb45.jpg?aki_policy=medium,,1719.3,"{'id': 19810, 'name': 'Pacific Palisades'}",521,34149058,90272
68,28612496,35607253,Airbnb,ACTIVE,499,494,0,0,275,4.5,4,71,259,10662,19810,"Mediterranean House, Ocean Views, Walk to Beach!","Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,9,90272,House,Entire home/apt,entire_home,,38,5,,2021-01-30T09:26:07.000Z,2021-01-30T09:26:07.000Z,5,34.04071045,-118.560791,https://a0.muscache.com/im/pictures/bc00a29c-c637-467a-8a38-9e6c10cbfd28.jpg?aki_policy=medium,,10522.2,"{'id': 19810, 'name': 'Pacific Palisades'}",494,35607253,90272
69,28612503,40313523,Airbnb,out of market range,250,98,0,0,100,1,1,11,36,321,19810,Guest Suite 2 blocks to beach and town,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,2,90272,Guesthouse,Entire home/apt,entire_home,,3,5,,2021-01-30T09:26:10.000Z,2021-01-30T09:26:10.000Z,1,34.03847122,-118.5293503,https://a0.muscache.com/im/pictures/5e5d08cc-f7b3-484d-a420-e5043da37dc3.jpg?aki_policy=medium,,323.4,"{'id': 19810, 'name': 'Pacific Palisades'}",98,40313523,90272
70,28612509,43058065,Airbnb,out of market range,145,202,0,0,159,1,1,81,223,5005,19810,"Surfing studio Ocean View @ beach, short stay ok","Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,5,90272,Apartment,Entire home/apt,entire_home,,42,5,,2021-01-30T09:26:12.000Z,2021-01-30T09:26:12.000Z,4,34.04338074,-118.564003,https://a0.muscache.com/im/pictures/1fb7c93d-50eb-466a-aea5-ca77a8af5fdf.jpg?aki_policy=medium,,4908.6,"{'id': 19810, 'name': 'Pacific Palisades'}",202,43058065,90272
71,28612514,43499407,Airbnb,ACTIVE,1500,1386,0,0,450,5,4,44,122,18788,19810,Brentwood Retreat with Panoramic Views,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,8,90049,House,Entire home/apt,entire_home,,4,5,,2021-01-30T09:26:16.000Z,2021-01-30T09:26:16.000Z,4,34.07527924,-118.5048294,https://a0.muscache.com/im/pictures/adfca332-9395-4267-930b-25d74308264f.jpg?aki_policy=medium,,18295.2,"{'id': 19810, 'name': 'Pacific Palisades'}",1386,43499407,90049
72,28612525,44208308,Airbnb,ACTIVE,89,84,0,0,70,1,0,20,18,504,19810,Guesthouse w prv patio & kitchen Pacific Palisades,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,2,90272,Guesthouse,Entire home/apt,entire_home,,7,5,,2021-01-30T09:26:21.000Z,2021-01-30T09:26:21.000Z,2,34.0447998,-118.5449982,https://a0.muscache.com/im/pictures/91853775/e2d636f9_original.jpg?aki_policy=medium,,504,"{'id': 19810, 'name': 'Pacific Palisades'}",84,44208308,90272
73,28612521,45288122,Airbnb,ACTIVE,200,200,0,0,75,1,1,24,22,1467,19810,Tranquil Guest Studio,"Los Angeles, CA, United States",Pacific Palisades,Los Angeles,CA,2,90272,Guest suite,Entire home/apt,entire_home,,4,5,,2021-01-30T09:26:18.000Z,2021-01-30T09:26:18.000Z,1,34.04502869,-118.5626678,https://a0.muscache.com/im/pictures/ea958445-d206-4801-9f98-a179843d3672.jpg?aki_policy=medium,,1440,"{'id': 19810, 'name': 'Pacific Palisades'}",200,45288122,90272
74,28612997,10357606,Airbnb,ACTIVE,180,124,0,0,119,1,2,72,263,2718,21056,2 BR/1 BA House on Quiet Walkstreet,"Los Angeles, CA, United States",Venice,Los Angeles,CA,4,90291,Cottage,Entire home/apt,entire_home,,233,5,,2021-01-30T09:29:00.000Z,2021-01-30T09:29:00.000Z,2,33.99393845,-118.4628983,https://a0.muscache.com/im/pictures/839b5f26-0e6c-4cc6-bb3f-546d6ff8007b.jpg?aki_policy=medium,,2678.4,"{'id': 21056, 'name': 'Venice'}",124,10357606,90291
75,28613494,10438564,Airbnb,ACTIVE,98,86,0,0,150,1,1,85,104,2236,21056,Amazing Venice Beach 1 Bedroom-2400P1,"Los Angeles, CA, United States",Venice,Los Angeles,CA,2,90291,Apartment,Entire home/apt,entire_home,,15,5,,2021-01-30T09:31:43.000Z,2021-01-30T09:31:43.000Z,2,33.98321915,-118.4675827,https://a0.muscache.com/im/pictures/40bde41d-e2c8-4c91-95a4-bca394c78ffa.jpg?aki_policy=medium,,2193,"{'id': 21056, 'name': 'Venice'}",86,10438564,90291
76,28612976,10525730,Airbnb,ACTIVE,125,152,0,0,75,1,0,71,261,3306,21056,Decompress on the Balcony at a Serene Venice Beach Guest Suite,"Los Angeles, CA, United States",Venice,Los Angeles,CA,3,90291,Guest suite,Entire home/apt,entire_home,,309,,,2021-01-30T09:28:52.000Z,2021-01-30T09:28:52.000Z,2,33.99425125,-118.4632874,https://a0.muscache.com/im/pictures/417c2ef7-ec3c-43b1-9c40-bbb7d6a4c5e9.jpg?aki_policy=medium,,3237.6,"{'id': 21056, 'name': 'Venice'}",152,10525730,90291
77,28613595,10729729,Airbnb,ACTIVE,351,392,0,0,225,3,3,89,297,10584,21056,Family Modern Beach & Guest House | Sleeps 6,"Los Angeles, CA, United States",Venice,Los Angeles,CA,6,90291,House,Entire home/apt,entire_home,,83,5,,2021-01-30T09:32:06.000Z,2021-01-30T09:32:06.000Z,3,33.99514008,-118.4494629,https://a0.muscache.com/im/pictures/d47c0d16-fbd2-41ac-a5a7-dd0fe96ddd49.jpg?aki_policy=medium,,10466.4,"{'id': 21056, 'name': 'Venice'}",392,10729729,90291
78,28612637,11497307,Airbnb,ACTIVE,135,104,0,0,95,1,0,55,184,1740,21056,Cool studio + private patio + location!,"Los Angeles, CA, United States",Venice,Los Angeles,CA,2,90291,Apartment,Entire home/apt,entire_home,,108,5,,2021-01-30T09:27:06.000Z,2021-01-30T09:27:06.000Z,1,33.99150848,-118.4684067,https://a0.muscache.com/im/pictures/f3f19e5e-127d-478b-835d-5bfc01b6844d.jpg?aki_policy=medium,,1716,"{'id': 21056, 'name': 'Venice'}",104,11497307,90291
79,28613288,11566255,Airbnb,ACTIVE,119,136,0,0,77,1,1,80,294,3332,21056,Venice Vibes In A Private Cottage With Separate Entrance,"Los Angeles, CA, United States",Venice,Los Angeles,CA,2,90291,Bungalow,Entire home/apt,entire_home,,287,,,2021-01-30T09:30:36.000Z,2021-01-30T09:30:36.000Z,1,33.99781036,-118.4571609,https://a0.muscache.com/im/pictures/f441bbdc-ec88-4eec-857e-2b2c1ee97c25.jpg?aki_policy=medium,,3264,"{'id': 21056, 'name': 'Venice'}",136,11566255,90291
80,28613163,11573412,Airbnb,ACTIVE,590,598,0,0,200,2,3,77,257,13971,21056,Magical Venice Retreat + Guesthouse -Walk to Beach,"Los Angeles, CA, United States",Venice,Los Angeles,CA,8,,House,Entire home/apt,entire_home,,42,5,,2021-01-30T09:29:53.000Z,2021-01-30T09:29:53.000Z,4,33.99539185,-118.4641266,https://a0.muscache.com/im/pictures/abed4a22-f1eb-4b65-832d-319785b3f36e.jpg?aki_policy=medium,,13813.8,"{'id': 21056, 'name': 'Venice'}",598,11573412,
81,28612729,11755000,Airbnb,ACTIVE,378,378,0,0,50,2,3,60,221,6962,21056,Cottage de Charme Ã Venice,"Los Angeles, CA, United States",Venice,Los Angeles,CA,6,90291,House,Entire home/apt,entire_home,,156,5,,2021-01-30T09:27:37.000Z,2021-01-30T09:27:37.000Z,4,33.99372864,-118.4770966,https://a0.muscache.com/im/pictures/1283949d-5fb1-4d3a-b7ec-e55cf790ef8d.jpg?aki_policy=medium,,6804,"{'id': 21056, 'name': 'Venice'}",378,11755000,90291
82,28613053,12322586,Airbnb,ACTIVE,97,104,0,0,105,1,1,72,265,2297,21056,Venice Walk Street Apt C - Steps from Beach,"Los Angeles, CA, United States",Venice,Los Angeles,CA,3,90291,Apartment,Entire home/apt,entire_home,,70,5,,2021-01-30T09:29:19.000Z,2021-01-30T09:29:19.000Z,1,33.99502945,-118.4768677,https://a0.muscache.com/im/pictures/51b5971c-9549-4499-a1c3-7f0989fb0e62.jpg?aki_policy=medium,,2246.4,"{'id': 21056, 'name': 'Venice'}",104,12322586,90291
83,28612569,12535415,Airbnb,ACTIVE,250,305,0,0,150,1.5,3,52,159,4850,21056,Quiet 3 bedroom Venice Work Space,"Los Angeles, CA, United States",Venice,Los Angeles,CA,6,90291,House,Entire home/apt,entire_home,,43,5,,2021-01-30T09:26:42.000Z,2021-01-30T09:26:42.000Z,3,34.00043106,-118.4567413,https://a0.muscache.com/im/pictures/6cf04614-6af3-4a62-a589-99ddb6d8d788.jpg?aki_policy=medium,,4758,"{'id': 21056, 'name': 'Venice'}",305,12535415,90291
84,28613277,12806624,Airbnb,ACTIVE,155,127,0,0,150,1,2,80,294,3112,21056,Stay in a Two Bedroom Apartment near Cafes in Venice,"Los Angeles, CA, United States",Venice,Los Angeles,CA,4,90291,Apartment,Entire home/apt,entire_home,,93,5,,2021-01-30T09:30:32.000Z,2021-01-30T09:30:32.000Z,2,33.99755096,-118.4763794,https://a0.muscache.com/im/pictures/3e7e9d28-484b-4f26-8d23-2ce671698245.jpg?aki_policy=medium,,3048,"{'id': 21056, 'name': 'Venice'}",127,12806624,90291
85,28613716,12888067,Airbnb,ACTIVE,175,100,0,0,100,1,0,95,319,2900,21056,"Boardwalk Studio, on the Beach!","Los Angeles, CA, United States",Venice,Los Angeles,CA,2,90291,Apartment,Entire home/apt,entire_home,,145,5,,2021-01-30T09:32:38.000Z,2021-01-30T09:32:38.000Z,1,33.98522949,-118.4729233,https://a0.muscache.com/im/pictures/cea4f3dd-388c-4a4e-a469-e67eb73a4011.jpg?aki_policy=medium,,2850,"{'id': 21056, 'name': 'Venice'}",100,12888067,90291
86,28613189,13041397,Airbnb,ACTIVE,75,108,0,0,100,1,0,77,282,2538,21056,Venice Beach Main St. Studio #A (1 blk to beach),"Los Angeles, CA, United States",Venice,Los Angeles,CA,2,90291,Apartment,Entire home/apt,entire_home,,69,5,,2021-01-30T09:30:02.000Z,2021-01-30T09:30:02.000Z,1,33.99443054,-118.4765625,https://a0.muscache.com/im/pictures/f31d8b02-b131-49fd-a8c2-5a872a69191a.jpg?aki_policy=medium,,2494.8,"{'id': 21056, 'name': 'Venice'}",108,13041397,90291
87,28612713,13270063,Airbnb,ACTIVE,299,307,0,0,150,2,2,60,166,5662,21056,Beach Chic Luxe Santa Monica Condo- short term,"Los Angeles, CA, United States",Venice,Los Angeles,CA,6,90291,Condominium,Entire home/apt,entire_home,,8,5,,2021-01-30T09:27:32.000Z,2021-01-30T09:27:32.000Z,4,33.99753952,-118.4726028,https://a0.muscache.com/im/pictures/5e76d93c-17f6-4ae3-a86d-574b532ee1d2.jpg?aki_policy=medium,,5526,"{'id': 21056, 'name': 'Venice'}",307,13270063,90291
88,28613575,13359968,Airbnb,ACTIVE,695,400,0,0,200,1.5,4,88,270,10800,21056,Venetian Craftsman,"Los Angeles, CA, United States",Venice,Los Angeles,CA,10,90291,House,Entire home/apt,entire_home,,71,5,,2021-01-30T09:32:01.000Z,2021-01-30T09:32:01.000Z,4,33.99446869,-118.4779816,https://a0.muscache.com/im/pictures/a371eecb-414d-4648-af26-1a078221a42f.jpg?aki_policy=medium,,10560,"{'id': 21056, 'name': 'Venice'}",400,13359968,90291
89,28612984,1336082,Airbnb,ACTIVE,113,113,620,2350,80,1,0,72,240,2465,21056,Venice Garden Studio Apt. & Bikes,"Los Angeles, CA, United States",Venice,Los Angeles,CA,2,90291,Guest suite,Entire home/apt,entire_home,,122,5,,2021-01-30T09:28:55.000Z,2021-01-30T09:28:55.000Z,1,33.99042892,-118.4546814,https://a0.muscache.com/im/pictures/81635e9d-a24f-49a0-aa92-994b49ea19d5.jpg?aki_policy=medium,,2440.8,"{'id': 21056, 'name': 'Venice'}",113,1336082,90291
